content,polar
  官员 财产 公示 在职 的 官员 财产 可以 公开 不 在职 的 七大姑 八 大 姨 财产 没 义务 公开 到时 玩 个 李代桃僵 还 不 是 照样 我行我素   所以 就 不 用 搞 那 么 多 欺人 的 花样 百姓 已经 懒得 理会 你 是 不 是 脱 了 裤子 放 屁 了   4 分钟 前   来 自 腾讯 微博   分享   详情,-1
  官员 财产 公示 一 介 草民 不 谈 政治 官 不 贪 那 九 不 叫 官 了,-1
  官员 财产 公示 非常 欢迎 至少 可以 对比 一下 和 官员 的 工资 差别 有 多 大 能 知道 收入 的 变化 也 就 能 发现 问题 所在,1
  官员 财产 公示   政府 这样 不 行,-1
  官员 财产 公示 国 家 公职 腐败 上上下下 深根蒂固   晒 财产 在 廉政 建设 中 虽然 可行 但 让公 权力 在握 的 贪官污吏 们 晒 自己 的 罪恶 恐怕 只能 让 公示 流于形式 或 难产   归根结底 还是 制度 问题 民权 是 一 句 空话   民众 对 政府 职能 部门 缺乏 有效 的 监督 机制 致使 公权力 暴走 部分 人 有 侍无恐 腐败 恣虐   谁 是 骗子,-1
  官员 财产 公示 谁 会 傻 到 自己 名义 有 几 套 房 早就 转转 到 小三 的 裤腰 里 了,-1
  官员 财产 公示 我 看 是 红 黑 不 分 家 倒霉 的 只 有 百姓,-1
  官员 财产 公示 现在 好人 还 能 当官   不 贪 能 当官   反正 我 不 信有 当官 不 贪 的 一个 村长 都 贪 更 不 用说 比 村 长大 的 了,-1
  官员 财产 公示 有 个 故事 叫 掩耳盗铃,-1
  官员 财产 公示   你 拍 一 我 拍 一 一个 官员 坐 飞机   你 拍 二 我 拍 二 两 个 官员 在 相斗   你 拍 三 我 拍 三 三 个 官员 抱 金 砖   你 拍 四 我 拍 四 四 个 官员 不 识字   你 拍 五 我 拍 五 五 个 官员 人人 唬   你 拍 六 我 拍 六 六 个 官员 国外 溜   你 拍 七 我 拍 七 七 个 官员 穿 囚衣   你 拍 八 我 拍 八 八 个 少爷官 爸爸   你 拍 九 我 拍九九 个 官员 茅台 酒,-1
  官员 财产 公示 不 要 骂 不 要 闹 贪官 也 是 人 他 贪点 也 好 他 玩 也 行 只要 能 为 老百姓 办 点 实事 就 行,1
  官员 财产 公示 呵呵呵 很多 天朝 官员 全体 家 人 都 拿 了 人 家 美帝 绿卡 了 一切 皆 畅通无阻   你 说 神马 财产 公示 是 不 是 很 滑稽 可笑 之 至,-1
  官员 财产 公示 纵向 比 起 来 还 算 有 进步 不 管 是 真 是 假 毕竟 迈 出去 了 这 一 步 但 和 西方 国 家 比 起 来 还 需 进一步 透明,1
  官员 财产 公示 就算 公示 到底 有 多少 是 真 的   再说 了 就算 知道 内幕 谁 又 敢 去 投诉   最后 吃亏 的 还是 老百姓 纳税人,-1
  官员 财产 公示 造假 的 人 实际 太 多 了   说实话 的 没 多 二 个 百姓 还是 不 信任 呢,-1
  官员 财产 公示 不 是 没 意见 只是 不 敢 说．．．．．．,-1
  官员 财产 公示 一 粒 定心丸 定 了 你 的 心 贪官终 是 贪官 那些 只是 小事 蒙骗 群众 的 眼睛,-1
  官员 财产 公示 是 官员 为 公民 服务 还是 公民 服务 官员,-1
  官员 财产 公示 当官 不 贪污 他 这 官 就 没有 办法 当 当 不 了 大 官 就 没有 钱 往 上 送 官 就 当 不 大 当 不 长 所以 查 中国 贪官 一 般 是 查 不 下去 的 就 结案 了 官员 财产 公示 作秀 了,-1
  官员 财产 公示 这 就 是 悲唆 的 中国 靠什 么 才 能 改变,-1
  官员 财产 公示 忽悠 接着 忽悠,-1
  官员 财产 公示 每年 清明 得 给 官员 烧香 你们 都 是 财产 的 老祖宗 --- 动 不 得   只 有 烧 高香 保佑人 和 财产 一起 消失 否则 钱 在 银行 人 已 冰凉   还是 凉 着 待 着 比较 好   俺们 纳税人 的 皮 可以 养 一阵子 要 不 又 得 被 驴们 按 住 一 层 一 层 的 揭 ...,-1
  官员 财产 公示 不明真相 怎 会 有 人 投诉,-1
  官员 财产 公示 很 明显 都 假 的 只要 你 给 老百姓 办 实事 贪污点 无所谓,-1
  官员 财产 公示 经济 最 虚 食品 最毒 官员 最 贪 城管 最 烂 外交 最 弱 军事 最 熊 房 价 最高 医药 最 贵 假货 最 多 污染 最 重 工人 最 苦 农民 最 穷 物 价 最高 工资 最低   口号 最 响 实干 最 少 官员 财产 最 多,-1
  官员 财产 公示 又 做 了 悲哀 的 落后 的 中国 人   惨,-1
  官员 财产 公示 中国 的 官 都 是 靠 关系 跑 出 来 的 没有 灰色收入 怎 么 跑 官 和 保官 这样 的 体制 也 是 难为 了 他们   官 还是 有 钱 人 去 做   3 代 贫农 你 要 去 做官 必 死 无疑,-1
  官员 财产 公示 乌鸦 一样 黑 无 语,-1
  官员 财产 公示 作秀   这 就 是 典型 的 往 脸上 贴金   又 想 当 婊子 又 想 立牌坊   恶心,-1
  官员 财产 公示 有用 么   装 13,-1
  官员 财产 公示 有 这 态度 是 对 的   不 要 急 改革 得 一 步 一 步 来 共产党 就 怕 认真 两 个 字 一 认真 起 来 就 没有 办 不 到 的 事,1
  官员 财产 公示 把 父母 和 子女 等 直系亲属 和 他们 的 的 财产 都 公示 了 那 才 叫 真正 公示,-1
  官员 财产 公示 公示 的 能 有 多少 有意思 吗   三 岁 的 孩子 都 知道 公示 的 只 是 很 小 的 一 部分,-1
  官员 财产 公示 用 黄陂话 说 就是 日 大侠 这 件 事 本身 就是 以 皇帝 的 新衣 作 剧本,-1
  官员 财产 公示 有人 信 吗   如果 是 真 的 那 焦裕禄 都 能 活 过 来,-1
  官员 财产 公示 为 了 惩治 腐败 官员 财产 公示 总 比 不 公示 要 好 一些   那些 二等 老实 贪官 可能 要 落网,1
  官员 财产 公示 相信 公布 的也不可信 除非 每 一个 地方 由 民间 成立 廉洁 机构 让 老百姓 监督 可以 有 权利 查 银行 等 机构,-1
  官员 财产 公示 天天 问 这些 问题 有用 吗   你 腾讯 有 种 带 我们 起义,0
  官员 财产 公示 如果 有 人 投诉 那个 人 不 是 绝世 高人 就 是 天下第一 等 的 傻子,0
  官员 财产 公示 中国 现在 的 社会 感觉 就 像 旧社会 的 一个 大地 主压迫 剥削 着 我们 一样   累死累活 的 为 了 讨 生活 还 要 养 着 那些 就 知道 剥削 的 地主 挨打 受 欺 的 却 还是 我们   只 是 换 了 一 种 剥削 的 方式 不 知 大 家 是 否 同感,-1
  官员 财产 公示 没 价 值 的 课题 不 讨论   咱 换 下 一 话题,-1
  多 地 官员 财产 公示 遇 零 投诉 从 第一 个 吃 螃蟹 的 新疆 勒泰市 到 之后 陆陆续续 进行 试点 的 浙江 慈溪 湖南 浏阳 宁夏 银川 宁夏 青铜峡 等 地 包括 官员 财产 申报 公示 在内 的 领导 干部 个人 事项 公示 制度 虽然 各地 具体 操作 有 较 大 差异 但 结果 却 非常 相似 —— 没有 结果,0
  官员 财产 公示 开   开玩笑,-1
  官员 财产 公示 在 咱 老百姓 的 心中 就 真 的 只 有 朱镕基 总理 算 得 上 是 个 好 官 了 他 曾经 拉下马 了 几 个 像 云南 李嘉廷 省长 这样 的 巨贪 功不可没 呀,1
  官员 财产 公示 表面 工夫 谁 不 会 做,-1
  官员 财产 公示 公示 的 有意思 吗   表面文章,-1
  官员 财产 公示 没有 好 的 制度 什 么 都 是 空 的,-1
  官员 财产 公示 我 已经 开始 把 这个 新闻 当做 掩耳盗铃 成语 的 现代版 教 我 儿子 了   你 还 别 说 效果 出奇 的 好   感谢 政府 能 给 与 我 这 么 好 的 例子 教育 下一代   呵呵   备注 脱 了 裤子 放屁 整个 多此一举 嘛,-1
  官员 财产 公示 公布 的 会 是 真 的吗.,0
  官员 财产 公示 擦   不 管 你 信 不 信 反正 没 人 信,-1
  官员 财产 公示 新手 报到 全 是 放它良 的 屁 说 快活 话 骗 骗 老百姓   现在 的 政府 官员 有 不 贪 的 吗   官员 财产 公示   你们 信 吗   反正 老子 不 信   孔子 孟子 也 不 会 信   哈哈,-1
  官员 财产 公示 不 管 你 信 还是 不 信 反正 我 是 不 相信 的,-1
  官员 财产 公示 可 恶   傻子 也 不 信,-1
  官员 财产 公示 是 不 是 说笑话 谁 又 写 了 一 部 中国 的 天方夜谭 让 村干部 公示 都 不 可能 更何况 比 他们 大 的 官 呢,-1
  官员 财产 公示   公示 的 都 是 能 看 的 关键 我们 就 想 看 那些 不 被 人 所 知 的,0
  官员 财产 公示 支持   强,1
  官员 财产 公示 是 公开 公正 的 吗,0
  官员 财产 公示 有 再 大 的 困难 也 要 推行 官员 财产 申报 公示 制度 这 是 建设 廉洁 政府 的 有效 办法 现在 的 三公 公开 也 只是 序幕 因为 这 是 二十一 世纪 国 家 管理 之 潮流 和 方向,1
  官员 财产 公示 这 你们 也 信 呀 统治者 就 喜欢 你们 这样 天真 又 容易 懵 到 的 公民 以后 类似 的 公示 想想 再 发言,-1
  官员 财产 公示 假 假 但 为什 么 会 没有 结果 呢 中国 的 公民 真 的 是 那 么 软弱无能 吗,-1
  官员 财产 公示 让 官员 财产 公布 不 如 让 公鸡 下蛋 来 得 容易 些   可能 吗,-1
  官员 财产 公示 是 以 个人 还是 家 庭,0
  官员 财产 公示   脱 了 裤子 放 屁,-1
  官员 财产 公示 生 在 中国 有 点 可悲,-1
  官员 财产 公示 无聊 根本 没 必要   不 看 都 知道,-1
  官员 财产 公示 公开 了 银行 里 的 藏 在 床 底下 的 谁 知道,-1
  官员 财产 公示 公示 是 好事   但 可信度 有 多少   根本 就 没 人 信   哄 三 岁 小孩 呀,-1
  官员 财产 公示   公示 了 有 能怎 么 样 还 不 是 照样 的 贪 又 不 实行,-1
  官员 财产 公示   我 认识 一 位 公务员 家 里 有 六 套 经济 适用 房,0
  官员 财产 公示 官员 财产 公示 是 一 大 进步 反腐倡廉 已 提 上 议事日程 虽然 效果 甚徽 但 毕竟 引起 了 重视   政策 是 好 的 可 贯彻 下 来 却 变 了 味 走 了 形 监督 机制 很 重要 要 想 真正 落实 到位 还 需 大 家 共同 努力,1
  官员 财产 公示 总算 是 前进 了 一点 就 是 距 百姓 的 愿望 还 很 远,1
  官员 财产 公示 不 知道 是 执政者 弱智 还 是 媒体 弱智 难道 都 把 老百姓 当 弱智 了   伤 不 起,-1
  官员 财产 公示 有 个 鬼用 公示 出 来的也 要 有人 信吖,-1
  官员 财产 公示 无非 就是 走过场 这种 事 多 了 谁 信,-1
  官员 财产 公示 很 好 说明 我们 国 家 官员 很 清廉 为 人民 服务 的,1
  官员 财产 公示 有 多少 真 实信 呢   我 很 傻 很 呆 也 很 不 相信 官员 门 公布 的 个人 财产 在 这里 还有 诚信度 存在,-1
  官员 财产 公示 作秀 老百姓 很 难 监督,-1
  官员 财产 公示 现在 还有 不 贪污 的 领导 吗   不 贪污 能 当 领导 吗   不 走后门 谁 提拔 你 真 要 查没 一个 干净 的   贪 没 贪 我们 百姓 心里有数 老百姓 只是 怕 趟 这 趟 浑 水 小心 惹 来 杀身之祸 还 不 知道 是 谁 干 的 政府 对 我们 的 生命 安全 是 没有 保障 的   所有 只能 零 投诉,-1
  官员 财产 公示 第一 .. 公示 本身 就 没有 啥 意义   第二 .. 还 投诉 呢   普通 老百姓 都 想 多 活 几 年,-1
  官员 财产 公示 继续 继续 做秀 反正 老百姓 早已 麻木 了 疯子 做秀 把 百姓 当 傻子 不 知道 是 谁 愚弄 了 谁,-1
  官员 财产 公示 作秀 老百姓 很 难 监督 具有 中国 特色 的 财产 公示,-1
  官员 财产 公示   零 投诉 正是 执行 效果 不 好 的 表现,-1
  官员 财产 公示 应该 谁 举报 贪污 查 查出 来 的 赃款 按照 百分比 给 予 奖励   同时 可以 查 一 查 领导 身边 的 亲戚 这样 的 话   就 能 涌现 出 很多 打 贪 英雄,0
  官员 财产 公示 装 又 在 那装 掩耳盗铃 真 的 有 很 有意思 么,-1
  官员 调研 出发点 不 错 支持,1
  官员 调研 一个 字儿 都 是 装逼 的,-1
  官员 调研 太 好 了 有些 当官 能 这样 做 就 说明 中国 有救 了   古往今来 不 都 是 这样 做 的 这样 才 能 真正 了 解 事实 情况 呀 证实 找到 再 亮 身份 有 劲 给 你 力 呀,1
  官员 调研 省长 水平 之 高,-1
  官员 调研 当前 的 社会 的 官场 跟 封建 时代 差 不 多 官官 相互 它们 谁 还 管 老百姓 死活 有些 官员 甚至 是 黑社会 老大   官场 大量 存在 吃喝嫖赌 它们 是 黑社会 的 代言词 了   呵呵   记者 在 一定 时期 也 可能 被 官方 收买 的 我们 期待 着,-1
  官员 调研 让 贪污 腐败 来 的 更 猛烈 些,-1
  官员 调研 微服私访   先 在 的 官员 要 多 黑 有 多 黑 可能 吗,-1
  官员 调研 深入 了 解 民情 换 一 种 身份 例如 是 记者 可以 更 好 的 贴近 百姓 生活 打破 传统 的 形式 调查   赞,1
  官员 调研 有 鸡蛋 我 砸 你 一 箩 筐   有 病   冒充 记者 就 能 问 出 个 所 以然 来了吗,-1
  官员 调研 调研 多 是 走过场 下面 做 给 上面 看 也 可 理解 为 上面 体恤 下面 难处 互相 忽悠 或者 说 是 互相 给 面子   其实 心知肚明 不 是 大是大非 或是 危机 到 自身 谁 和 谁 过 不 去 呢   加强 舆论 监督 和 放大 效应 才 行之有效   让 一些 罪恶 和 腐败 无处 遁形   刚刚 发表   来 自   腾讯 微博,-1
  官员 调研 因为 现在 官员 大多 都 是 贪官 中国 的 毒瘤,-1
  官员 调研 就 这样 人 被 搞 虚伪 了 社会 被 搞 浑 了 政府 没有 公信力 了,-1
  官员 调研 坑尼马 的 谍   公道 在 自人心   尼马 贪官污吏 也 是 有苦衷 的 嘛   理解 万岁 了,-1
  官员 调研 这 是 好事   不 予 评论   不 要 往 歪处 想 就 行,1
  官员 调研 官员 调研 借 记者 之 名 这 馊 主意 不 错 至少 说明 我们 的 官员 很 有 自知之明 知道 自己 是 多 么 多 么 不 受 百姓 爱戴,1
  官员 调研 这样 好   山东 又 更上一层楼 了,1
  官员 调研 恩 这样 更 好,1
  官员 调研   前 几 日 看 一 电视剧 康熙微服私访记 里面 有 一 段 颇 多 感慨 就 是 贩 茶叶 的 那段 剧情 很 俗套 反映 的 却 是 很 实在 不 知道 是 否 还有 博友 看 过,1
  官员 调研 黑幕 赤裸裸 的,-1
  官员 调研   现在 除 了 中央 政治局 的 人 没有 问题 别 的 都 是 贪官污吏,-1
  官员 调研 危险 这 说明 现在 的 政府 和 老百姓 是 处于 对立 的 状态 因为 老百姓 不 愿 也 不 敢 对 官员 说 真话,-1
  官员 调研   哟   喂   尊敬 的 姜大明 省长 耶 快 给 我 拉倒   你 以为 你 是 康熙 呀 让 满腹肚腩 的 官 下基层 还要 冒充 记者 这 不 是 在 给 记者 头 上 抹黑 吗   在 说 了 记者 这种 不 畏 强权 不 怕 坚难 困苦 永求 事实 敢 与 说话 的 敬业 精神 是 你们 所 不 及 的   记者 是 人渣 们 的 克星 是 老百姓 的 救星 是 受 老百姓 爱戴 的   互 听,0
  官员 调研 都 是 贪婪 的 人,-1
  官员 调研 记者 还 算 可以 反映 民情 但 并非 所有 的 记者 都 公正 真实 反映 事实,0
  官员 调研 哈哈 官员 又 白 又 胖 鼻子 微哼 表情 傲然 已经 成为 一个 特色 相信 很 大 的 一部分 人 一 眼 就 能 识别 的   可是 我 又 想 从古至今 官员 又 是 最 会 变色 的 一个 群体 我 又 释然 了 担心 多余 了,-1
  官员 调研   又 一 次 走 秀   中国 特色,-1
  官员 调研 想 玩 康熙   不 要 把 官架子 摆 大 少 捞 点 人民 的 血汗 就 不 错 了,-1
  官员 调研 现在 的 官 为 民 做 实事 的 太 少 了,-1
  官员 调研 中国 是 个 披 依法 治国 的 外衣 干 人 治 社会 的 事 从 来 都 是 跟着 讲 上 一级 要 的 政治   封建 残余 现在 只是 位置 坐 十 年 而已   什 么 公平 公正 诚信 作秀 罢了 妖风 很 盛   你 懂 的,-1
  官员 调研 因为 官员 太 不 真实 了   官 大 一 级 压 死 人   不 敢 说,-1
  官员 调研 做做 样子 没什 么 实质性 的 东西,-1
  官员 调研 官员 调研 只是 到 地方 吃 喝 的 借口,-1
  官员 调研 调研 吃 喝   外带 看看 哪 里 美 女 多 顺便 捞 点 外 快   中国 百姓 对 政府 和 官员 的 公信力 已经 降 到 0 了,-1
  官员 调研 悲哀,-1
  官员 调研 第一 官 无 能   第二 管理 落后   第三 虚伪   第四 亏人,-1
  官员 调研   二 师 兄 出行 怎 么 化妆 掩饰 不了的长 鼻子,-1
  官员 调研 你 可以 去 死 了 你 个,-1
  官员 调研 我们 那里 山高皇帝远 的 谁 能 去 我们 那儿 看看 呀,-1
  官员 调研 本身 就 不 是 玩意 还 去 调研 这 社会 变 得 越 来 越 不 靠 普 了,-1
  官员 调研 官员 不 作为 现在 只有 媒体 能 帮 到 群众 为 百姓 做事 官员 是 否 真 应该 反思 自己 你 现在 在 这个 位置 上 都 做 了 些 什 么 应该 做什 么   社会 的 可悲 呀,-1
  官员 调研 现在 的 官员 那 不 是 为 人民 服务 而是 为 人民币 服务 垃圾 官员 腐败 的 政治,-1
  官员 调研 我 对 现在 的 这个 社会 已经 不 抱 有 希望 了,-1
  官员 调研 记者 现在 也 不说 实话 中国 现在 没有 相信 的 官 都 是 披着羊皮的狼,-1
  官员 调研 可是 用 记者 的 身份 获得 了 信息 能象 记者 那样 为 民 作主 吗   现在 太 多 的 为 民 解忧 的 事迹 都 仗 了 记者 网络 唉 这个 世界 真 的 越 来 越 疯狂 了,-1
  官员 调研 有 的 当官 的 太 坏 了 真 想 找 人 群 殴 一 身,-1
  官员 调研 这个 提议 好 反映 出 社会 现状 实质 一针见血 的 说明 了 地方 官员 的 溜须拍马 阳奉阴违 做 个 好 官 就 要 想 尽 一切 办法 了 解 民情 解决 民意 支持,1
  官员 调研 当官 的 是 空中楼阁 脱离 了 百姓 脱离 了 实践 脱离 了 生活 他们 根本 不 关心 人民 的 需要 社会 的 饥渴   调研 都 得 披 上 记者 的 外衣 很 像 当年 的 地下 工作者 如此 的 模样 你 能 调研什 么 还 不 是 听 基层 官吏 胡诌 白扯 回去 向 大 官 唱 唱 喜歌 不 敢 以 官员 的 身份 面对 群众 为 人民 服务 难道 也 要 偷偷摸摸,-1
  官员 调研 悲哀   可见 有 多少 猫 腻,-1
  官员 调研 现在 的 官员 谁 还 能 说 真话 社会 就 这样 完 了,-1
  官员 调研 现在 的 官 是 吃 白饭 的   办 事情 是 乱 搞 你 找 他们 办事 没 钱 是 不 行 的 社会 要 大 乱,-1
  官员 调研 中国 社会 和 政府 太 腐败,-1
  官员 调研 这种 方式 不 错哦,1
  官员 调研 这 类 垃圾 官员 中国 遍地 都 是   披着人皮的狼   不 过 我 还 是 相信 还是 会 有 象 朱荣暨 那样 的 热血 男儿   那样 的 清官,-1
